Date,Close
1996-12-31,92.4
1997-12-31,101.0
1998-12-31,95.2
1999-12-31,108.9
2000-12-31,108.7
2001-12-31,102.9
2002-12-31,103.1
2003-12-31,108.9
2004-12-31,108.0
2005-12-31,105.1
2006-12-31,106.3
2007-12-31,106.8
2008-12-31,100.6
2009-12-31,89.3
2010-12-31,107.3
2011-12-31,105.0
2012-12-31,103.4
2013-12-31,100.4
2014-12-31,101.7
2015-12-31,96.6
2016-12-31,102.2
2017-12-31,102.1
2018-12-31,102.9
2019-12-31,102.4
