Date,Close
2000-12-25,1.0
2001-12-25,1.186
2002-12-25,1.364
2003-12-25,1.528
2004-12-25,1.707
2005-12-25,1.894
2006-12-25,2.064
2007-12-25,2.309
2008-12-25,2.616
2009-12-25,2.846
2010-12-25,3.096
2011-12-25,3.285
2012-12-25,3.5
2013-12-25,3.727
2014-12-25,4.15
2015-12-25,4.686
2016-12-25,4.938
2017-12-25,5.062
2018-12-25,5.278
2019-12-25,5.438
