Date,Close
1996-12-31,2007.8
1997-12-31,2342.5
1998-12-31,2629.6
1999-12-31,4823.2
2000-12-31,7305.6
2001-12-31,8943.6
2002-12-31,10830.5
2003-12-31,13208.2
2004-12-31,17027.2
2005-12-31,21609.8
2006-12-31,26917.2
2007-12-31,33247.5
2008-12-31,41276.8
2009-12-31,38807.2
2010-12-31,46308.5
2011-12-31,60282.54
2012-12-31,68163.88
2013-12-31,73133.9
2014-12-31,79030.04
2015-12-31,83087.36
2016-12-31,85616.08
2017-12-31,91843.15
2018-12-31,104335.01
2019-12-31,109361.52
