Date,Close
1996-12-31,2007.8
1997-12-31,2109.790146807169
1998-12-31,1284.172486204034
1999-12-31,1725.1591673224123
2000-12-31,2174.3504270960448
2001-12-31,2244.7668289744493
2002-12-31,2362.571441036604
2003-12-31,2572.7419700422683
2004-12-31,2968.428026010704
2005-12-31,3396.4322200392926
2006-12-31,3881.2994765756803
2007-12-31,4285.410463632496
2008-12-31,4696.629724870855
2009-12-31,4058.4814892281943
2010-12-31,4452.0554530072295
2011-12-31,5462.3541138093515
2012-12-31,5795.706183945379
2013-12-31,5840.386197203344
2014-12-31,5667.958087396813
2015-12-31,5277.599502013542
2016-12-31,5160.081967213116
2017-12-31,5399.870064203569
2018-12-31,5883.6637906727565
2019-12-31,5985.164266833041
